q_id,web_list
6139,"[1704, 1705, 1753, 658, 165]"
6140,"[305, 1173, 1142, 700, 60]"
6141,"[1705, 1704, 1270, 1299, 402]"
6142,"[1704, 1705, 1301, 1706, 1810]"
6143,"[1015, 277, 1297, 1705, 1704]"
6144,"[277, 272, 313, 700, 279]"
6145,"[638, 1705, 1704, 658, 335]"
6146,"[341, 289, 97, 700, 343]"
6147,"[281, 629, 1705, 1704, 658]"
6148,"[638, 629, 866, 272, 1028]"
6149,"[1113, 1704, 1134, 1705, 1758]"
6150,"[277, 279, 275, 274, 272]"
6151,"[281, 1705, 658, 629, 1704]"
6152,"[1015, 272, 277, 1705, 1704]"
6153,"[281, 296, 277, 1705, 1704]"
6154,"[1705, 1704, 1308, 1761, 1760]"
6155,"[1705, 1704, 461, 465, 257]"
6156,"[1776, 1757, 1752, 1753, 1704]"
6157,"[277, 290, 279, 281, 272]"
6158,"[279, 277, 272, 274, 275]"
6159,"[292, 420, 1746, 102, 1915]"
6160,"[1070, 291, 342, 1910, 338]"
6161,"[1570, 1015, 1877, 1762, 1705]"
6162,"[1147, 341, 1704, 1705, 1064]"
6163,"[1264, 398, 1769, 1776, 1757]"
6164,"[1704, 1705, 1810, 1706, 1821]"
6165,"[1064, 98, 164, 165, 1066]"
6166,"[818, 836, 1705, 277, 1147]"
6167,"[277, 1705, 1704, 275, 281]"
6168,"[1704, 1705, 1760, 1761, 1758]"
6169,"[1176, 98, 353, 342, 1769]"
6170,"[1705, 1704, 937, 1776, 1757]"
6171,"[1759, 1753, 481, 1752, 1764]"
6172,"[1705, 1704, 1770, 1795, 409]"
6173,"[1064, 290, 1704, 1705, 60]"
6174,"[98, 1746, 409, 410, 1202]"
6175,"[1705, 1068, 1704, 92, 175]"
6176,"[313, 314, 863, 865, 1115]"
6177,"[1297, 865, 863, 780, 1738]"
6178,"[313, 314, 1028, 1925, 1115]"
6179,"[313, 1028, 314, 1115, 290]"
6180,"[1705, 1704, 1301, 98, 1297]"
6181,"[314, 1738, 780, 762, 758]"
6182,"[313, 1028, 314, 1925, 1073]"
6183,"[313, 314, 1705, 1704, 1117]"
6184,"[313, 314, 1028, 1115, 290]"
6185,"[780, 314, 801, 899, 1738]"
6186,"[1180, 388, 1171, 392, 1178]"
6187,"[313, 1770, 341, 865, 1747]"
6188,"[801, 314, 863, 865, 780]"
6189,"[780, 1740, 1716, 1717, 1138]"
6190,"[313, 1028, 314, 1925, 1118]"
6191,"[98, 165, 692, 937, 341]"
6192,"[361, 1048, 1705, 1704, 377]"
6193,"[334, 333, 1128, 1704, 395]"
6194,"[762, 1738, 780, 1662, 1704]"
6195,"[313, 290, 7, 1073, 1028]"
6196,"[865, 313, 314, 1747, 863]"
6197,"[314, 865, 313, 863, 1877]"
6198,"[313, 1028, 314, 1925, 290]"
6199,"[314, 313, 865, 863, 1747]"
6200,"[863, 1747, 865, 314, 801]"
6201,"[313, 314, 1115, 865, 1747]"
6202,"[638, 1677, 1705, 1704, 865]"
6203,"[313, 1028, 1115, 314, 1925]"
6204,"[1705, 1704, 1753, 361, 374]"
6205,"[102, 292, 1028, 100, 1746]"
6206,"[313, 314, 1115, 780, 863]"
6207,"[175, 1924, 1704, 1705, 865]"
6208,"[313, 314, 863, 865, 1747]"
6209,"[278, 367, 475, 388, 361]"
6210,"[388, 1103, 361, 1048, 377]"
6211,"[313, 314, 1028, 1115, 922]"
6212,"[341, 1705, 1704, 692, 1125]"
6213,"[313, 314, 1115, 290, 1028]"
6214,"[836, 1895, 1015, 277, 312]"
6215,"[1001, 1015, 313, 11, 314]"
6216,"[313, 314, 922, 1028, 1925]"
6217,"[1121, 1650, 1740, 1717, 1138]"
6218,"[313, 314, 1115, 1028, 1117]"
6219,"[314, 313, 341, 1823, 1705]"
6220,"[1705, 1704, 1907, 1068, 1762]"
6221,"[1704, 1705, 1721, 372, 1067]"
6222,"[1907, 1704, 1705, 454, 390]"
6223,"[1762, 1758, 1015, 1264, 575]"
6224,"[1704, 1705, 454, 1760, 455]"
6225,"[1704, 1705, 1762, 1907, 1758]"
6226,"[454, 1907, 1190, 1567, 16]"
6227,"[1704, 1705, 454, 1760, 1758]"
6228,"[1116, 277, 279, 1297, 1091]"
6229,"[1704, 1705, 1760, 1761, 1910]"
6230,"[1704, 1705, 454, 455, 1760]"
6231,"[1704, 1705, 454, 390, 1721]"
6232,"[1068, 1066, 291, 1704, 866]"
6233,"[1705, 1704, 454, 441, 1907]"
6234,"[1705, 1704, 1760, 1066, 1071]"
6235,"[1704, 1705, 454, 455, 1907]"
6236,"[1721, 390, 379, 1705, 1704]"
6237,"[1705, 1704, 1758, 1762, 1907]"
6238,"[1704, 1705, 1761, 1760, 1758]"
6239,"[1704, 1705, 454, 455, 1910]"
6240,"[1704, 1705, 1758, 454, 441]"
6241,"[1704, 1705, 455, 454, 1758]"
6242,"[1704, 1705, 454, 455, 862]"
6243,"[1704, 1705, 454, 455, 16]"
6244,"[1705, 1704, 1907, 1066, 1030]"
6245,"[1704, 1705, 1760, 1762, 1030]"
6246,"[1704, 1705, 1721, 454, 390]"
6247,"[1704, 1705, 1726, 1762, 840]"
6248,"[1704, 1705, 454, 455, 1907]"
6249,"[1704, 1705, 1066, 1916, 1907]"
6250,"[1704, 1705, 455, 1758, 454]"
6251,"[1704, 1705, 1760, 1761, 1758]"
6252,"[1705, 1704, 1785, 1570, 1758]"
6253,"[1705, 1704, 1758, 454, 862]"
6254,"[1705, 1704, 1910, 454, 1760]"
6255,"[1704, 1705, 454, 1758, 1762]"
6256,"[1795, 1823, 1704, 1705, 165]"
6257,"[1705, 1704, 455, 454, 114]"
6258,"[1721, 390, 1705, 1704, 1567]"
6259,"[1704, 1705, 1758, 1762, 1761]"
6260,"[1704, 1705, 454, 455, 1760]"
6261,"[455, 257, 1297, 454, 125]"
6262,"[1705, 1704, 1113, 1067, 454]"
6263,"[1705, 1704, 1907, 1066, 1758]"
6264,"[411, 1297, 334, 1001, 692]"
6265,"[1705, 1704, 1313, 175, 163]"
6266,"[1705, 1704, 1125, 669, 1137]"
6267,"[1880, 1881, 1705, 1721, 379]"
6268,"[272, 1522, 313, 97, 1063]"
6269,"[1704, 1705, 698, 1795, 1774]"
6270,"[1704, 1705, 1795, 698, 1761]"
6271,"[1297, 1779, 762, 1800, 1704]"
6272,"[1705, 1704, 1753, 1907, 698]"
6273,"[1721, 377, 108, 1705, 1704]"
6274,"[1704, 1705, 819, 1761, 1760]"
6275,"[1705, 1704, 1775, 175, 1025]"
6276,"[1704, 1705, 752, 1616, 1040]"
6277,"[374, 1137, 938, 1160, 1907]"
6278,"[1570, 1045, 1044, 1043, 1042]"
6279,"[1570, 1753, 1705, 1704, 1760]"
6280,"[1040, 1157, 1145, 1724, 1662]"
6281,"[1705, 1704, 1157, 1762, 1907]"
6282,"[1522, 1705, 1704, 1713, 175]"
6283,"[1774, 1705, 1704, 59, 1907]"
6284,"[1704, 1705, 698, 98, 1627]"
6285,"[1570, 1759, 1779, 1800, 1015]"
6286,"[1121, 1125, 618, 1116, 367]"
6287,"[1705, 1704, 1760, 1796, 1773]"
6288,"[836, 1800, 1803, 1780, 562]"
6289,"[1704, 1705, 1907, 1025, 937]"
6290,"[1705, 1704, 1753, 409, 1915]"
6291,"[1705, 1704, 1721, 1758, 1907]"
6292,"[1704, 1705, 374, 368, 372]"
6293,"[334, 1704, 1705, 1721, 377]"
6294,"[1113, 1190, 1172, 1167, 1179]"
6295,"[1704, 1705, 1795, 698, 291]"
6296,"[1704, 1705, 1616, 1029, 1040]"
6297,"[1015, 1758, 564, 563, 562]"
6298,"[1705, 1704, 163, 1025, 159]"
6299,"[1705, 1704, 862, 257, 773]"
6300,"[1760, 1704, 1761, 1705, 1907]"
6301,"[1157, 1705, 1704, 372, 1907]"
6302,"[374, 1705, 1704, 1137, 1129]"
6303,"[374, 1704, 1705, 334, 340]"
6304,"[175, 1627, 163, 1905, 1025]"
6305,"[1907, 1040, 1066, 937, 620]"
6306,"[1705, 1704, 1064, 102, 1774]"
6307,"[1704, 374, 1705, 380, 851]"
6308,"[1761, 1760, 1762, 1758, 1704]"
6309,"[1022, 1023, 1019, 7, 285]"
6310,"[220, 1058, 1057, 7, 386]"
6311,"[349, 362, 358, 978, 976]"
6312,"[7, 32, 24, 805, 11]"
6313,"[7, 277, 28, 24, 29]"
6314,"[32, 1790, 805, 7, 1761]"
6315,"[367, 1019, 593, 587, 597]"
6316,"[818, 1721, 568, 567, 575]"
6317,"[801, 7, 277, 1022, 47]"
6318,"[1057, 277, 1058, 11, 312]"
6319,"[7, 618, 411, 277, 1173]"
6320,"[1022, 1023, 7, 618, 1161]"
6321,"[1705, 1704, 1662, 1157, 699]"
6322,"[285, 269, 7, 999, 277]"
6323,"[277, 272, 1064, 274, 279]"
6324,"[24, 28, 29, 411, 7]"
6325,"[7, 332, 277, 32, 279]"
6326,"[1022, 332, 7, 32, 804]"
6327,"[1803, 1800, 1756, 7, 567]"
6328,"[277, 279, 274, 272, 275]"
6329,"[1705, 1704, 1791, 1790, 1756]"
6330,"[285, 7, 999, 567, 349]"
6331,"[7, 28, 804, 277, 32]"
6332,"[1721, 1015, 1758, 818, 1752]"
6333,"[1022, 1023, 7, 1019, 618]"
6334,"[285, 7, 999, 567, 349]"
6335,"[1015, 1264, 1762, 575, 567]"
6336,"[411, 618, 1748, 1243, 1297]"
6337,"[277, 7, 24, 28, 29]"
6338,"[7, 32, 20, 332, 618]"
6339,"[285, 1039, 1148, 1017, 1050]"
6340,"[818, 1752, 1015, 562, 563]"
6341,"[1705, 1787, 1488, 1746, 1704]"
6342,"[277, 1513, 18, 575, 279]"
6343,"[1705, 1704, 1762, 1758, 1761]"
6344,"[1786, 1787, 805, 32, 1790]"
6345,"[818, 1705, 1704, 1721, 361]"
6346,"[1134, 1022, 653, 806, 1145]"
6347,"[1015, 1758, 1762, 277, 1001]"
6348,"[7, 285, 220, 25, 1136]"
6349,"[7, 1039, 269, 190, 999]"
6350,"[274, 1176, 1121, 1188, 1022]"
6351,"[7, 25, 24, 411, 618]"
6352,"[285, 1109, 358, 1786, 1788]"
6353,"[1704, 1705, 1037, 1033, 1041]"
6354,"[1705, 1704, 1907, 1064, 1762]"
6355,"[1705, 1704, 1753, 851, 108]"
6356,"[1704, 1705, 1264, 1067, 1567]"
6357,"[1705, 1704, 390, 1875, 1647]"
6358,"[1705, 1704, 1243, 409, 836]"
6359,"[1066, 1705, 1704, 1040, 1030]"
6360,"[1705, 1704, 79, 1831, 1872]"
6361,"[1705, 1704, 1921, 1066, 1907]"
6362,"[1076, 902, 1077, 1131, 1705]"
6363,"[1758, 1762, 1705, 1704, 1752]"
6364,"[1015, 564, 563, 562, 1513]"
6365,"[163, 175, 291, 1064, 1705]"
6366,"[1705, 1704, 1721, 1915, 698]"
6367,"[1704, 1705, 1066, 1155, 1620]"
6368,"[1704, 1705, 1066, 1924, 1030]"
6369,"[1705, 1704, 1030, 1753, 937]"
6370,"[1578, 440, 836, 361, 1134]"
6371,"[1705, 1704, 106, 1064, 409]"
6372,"[1578, 1705, 1704, 1721, 1513]"
6373,"[1705, 1704, 1030, 165, 1040]"
6374,"[1190, 1155, 1188, 1172, 368]"
6375,"[1704, 1705, 1179, 1881, 1915]"
6376,"[1705, 1704, 1037, 1752, 1041]"
6377,"[1705, 1704, 1243, 11, 409]"
6378,"[1704, 1705, 1768, 409, 1774]"
6379,"[1704, 1705, 1761, 1768, 1769]"
6380,"[1793, 1791, 1792, 1789, 1790]"
6381,"[1704, 1705, 1077, 361, 1269]"
6382,"[1704, 1705, 1915, 374, 1762]"
6383,"[1705, 1704, 836, 1067, 81]"
6384,"[1705, 1704, 102, 1785, 1896]"
6385,"[1705, 1704, 1762, 374, 1758]"
6386,"[1705, 1704, 362, 79, 992]"
6387,"[1148, 361, 1721, 1704, 1705]"
6388,"[1705, 1704, 1762, 1758, 321]"
6389,"[1704, 1705, 409, 1064, 1067]"
6390,"[1704, 1705, 705, 1249, 699]"
6391,"[1705, 1704, 108, 1752, 1721]"
6392,"[1066, 1705, 1704, 1040, 1030]"
6393,"[1705, 1704, 1774, 1753, 89]"
6394,"[1704, 1705, 836, 1064, 1067]"
6395,"[1041, 1705, 1704, 1915, 410]"
6396,"[1131, 1297, 1789, 437, 1705]"
6397,"[1690, 1106, 1086, 1257, 122]"
6398,"[27, 329, 1577, 1008, 28]"
6399,"[1103, 1092, 1148, 567, 568]"
6400,"[1066, 1068, 1705, 1704, 292]"
6401,"[1032, 1285, 1158, 362, 79]"
6402,"[481, 1759, 1077, 83, 774]"
6403,"[1109, 1103, 1099, 1091, 902]"
6404,"[1076, 1077, 902, 1096, 435]"
6405,"[1704, 1705, 341, 1296, 1288]"
6406,"[24, 25, 7, 567, 566]"
6407,"[1086, 402, 1108, 294, 433]"
6408,"[757, 769, 767, 766, 764]"
6409,"[902, 1106, 1077, 1086, 293]"
6410,"[1705, 1704, 1928, 1086, 1271]"
6411,"[1087, 1099, 1106, 1076, 1109]"
6412,"[440, 1789, 402, 1788, 1787]"
6413,"[1704, 1705, 1826, 567, 1772]"
6414,"[1083, 1099, 1102, 1108, 1092]"
6415,"[1793, 1788, 1790, 1786, 1704]"
6416,"[1015, 1785, 1264, 1762, 575]"
6417,"[1068, 1067, 98, 1724, 1746]"
6418,"[1273, 447, 1275, 449, 439]"
6419,"[1088, 1099, 1083, 1108, 1106]"
6420,"[1090, 1103, 1108, 1082, 1099]"
6421,"[1875, 1705, 1704, 819, 398]"
6422,"[1108, 1111, 1099, 1096, 1087]"
6423,"[420, 60, 1025, 937, 159]"
6424,"[1705, 1704, 1066, 1277, 1147]"
6425,"[341, 334, 362, 440, 437]"
6426,"[1103, 1148, 1090, 1082, 1099]"
6427,"[1875, 1086, 1080, 440, 1575]"
6428,"[1705, 1704, 1090, 1928, 1271]"
6429,"[1705, 1737, 1735, 1121, 1704]"
6430,"[29, 24, 25, 801, 27]"
6431,"[1704, 1705, 1086, 1928, 1271]"
6432,"[1103, 437, 1099, 567, 574]"
6433,"[1109, 1099, 1108, 358, 1103]"
6434,"[1001, 402, 902, 128, 334]"
6435,"[1705, 1704, 1091, 992, 1040]"
6436,"[1705, 1704, 1076, 902, 1086]"
6437,"[1091, 1099, 283, 992, 1032]"
6438,"[1297, 1111, 567, 566, 1650]"
6439,"[1103, 1090, 1111, 1086, 1092]"
6440,"[440, 1705, 1704, 836, 1243]"
6441,"[1705, 1704, 789, 1815, 1812]"
6442,"[1705, 1704, 143, 128, 1065]"
6443,"[1001, 7, 1028, 868, 1297]"
6444,"[1705, 1704, 440, 1274, 542]"
6445,"[1057, 1243, 277, 836, 313]"
6446,"[440, 1243, 1308, 643, 1910]"
6447,"[1705, 1704, 1297, 1721, 443]"
6448,"[656, 637, 654, 664, 663]"
6449,"[1077, 1704, 1705, 437, 1776]"
6450,"[878, 1045, 1044, 1043, 1042]"
6451,"[440, 1057, 836, 277, 313]"
6452,"[440, 836, 1134, 344, 289]"
6453,"[1095, 441, 437, 402, 1102]"
6454,"[1057, 277, 313, 7, 836]"
6455,"[440, 1057, 836, 313, 1058]"
6456,"[1066, 289, 89, 1037, 102]"
6457,"[1057, 440, 277, 313, 836]"
6458,"[1705, 1704, 1513, 1772, 594]"
6459,"[1057, 440, 277, 836, 313]"
6460,"[1001, 985, 984, 983, 982]"
6461,"[1057, 277, 313, 836, 1297]"
6462,"[440, 1275, 449, 346, 44]"
6463,"[285, 1103, 567, 1742, 1086]"
6464,"[1133, 1054, 1136, 361, 395]"
6465,"[7, 1176, 1121, 279, 1173]"
6466,"[440, 1057, 836, 277, 313]"
6467,"[440, 836, 7, 1067, 313]"
6468,"[467, 1310, 706, 1070, 1309]"
6469,"[836, 277, 1116, 440, 312]"
6470,"[1066, 1037, 1297, 868, 1344]"
6471,"[1057, 440, 277, 313, 836]"
6472,"[1705, 1758, 1704, 441, 1762]"
6473,"[836, 81, 1057, 1015, 1705]"
6474,"[440, 1057, 836, 277, 1058]"
6475,"[367, 285, 1177, 373, 1103]"
6476,"[1705, 1704, 1147, 1495, 1824]"
6477,"[1762, 1758, 1015, 7, 1760]"
6478,"[1243, 836, 1705, 1704, 313]"
6479,"[1073, 1313, 922, 1925, 1028]"
6480,"[1705, 1704, 1578, 1246, 1772]"
6481,"[367, 1704, 1148, 1777, 1765]"
6482,"[440, 1057, 836, 277, 313]"
6483,"[1752, 1776, 1757, 567, 562]"
6484,"[1705, 1704, 442, 1264, 1513]"
6485,"[1068, 1705, 1704, 773, 1137]"
6486,"[1877, 1570, 1015, 1762, 1758]"
6487,"[1137, 1042, 969, 1705, 1050]"
6488,"[1147, 1704, 1705, 1877, 1785]"
6489,"[1704, 468, 1570, 111, 1380]"
6490,"[1570, 1877, 29, 1785, 1015]"
6491,"[1570, 1705, 1704, 1015, 1895]"
6492,"[801, 47, 1880, 1727, 401]"
6493,"[335, 1297, 290, 1705, 1704]"
6494,"[1570, 1705, 1704, 108, 1527]"
6495,"[1570, 1877, 1015, 29, 1759]"
6496,"[1704, 1705, 1758, 1762, 758]"
6497,"[1877, 1570, 1705, 1704, 1015]"
6498,"[1704, 1705, 481, 1766, 1759]"
6499,"[1015, 801, 1895, 1877, 1693]"
6500,"[1759, 1704, 1705, 1764, 1758]"
6501,"[1704, 1705, 992, 1752, 758]"
6502,"[1650, 734, 727, 726, 468]"
6503,"[1705, 1570, 1704, 108, 1650]"
6504,"[1068, 1907, 102, 1040, 1137]"
6505,"[1705, 1704, 1916, 1050, 969]"
6506,"[1705, 1704, 441, 442, 1753]"
6507,"[1121, 1650, 734, 727, 726]"
6508,"[1570, 1877, 1015, 1895, 1758]"
6509,"[1752, 1705, 371, 83, 377]"
6510,"[1705, 1704, 1753, 441, 442]"
6511,"[1570, 1877, 1895, 1705, 1704]"
6512,"[1570, 1877, 1015, 1895, 1762]"
6513,"[699, 1137, 702, 331, 1705]"
6514,"[277, 272, 1297, 1057, 1319]"
6515,"[1570, 1877, 1015, 29, 1895]"
6516,"[1704, 1705, 108, 1050, 1907]"
6517,"[1877, 1738, 801, 47, 401]"
6518,"[1570, 1877, 29, 1015, 1895]"
6519,"[1190, 1020, 341, 1127, 1727]"
6520,"[1759, 1764, 1705, 1704, 1770]"
6521,"[1704, 1705, 1015, 1774, 1773]"
6522,"[220, 1057, 1022, 804, 1058]"
6523,"[381, 1056, 1190, 1171, 379]"
6524,"[1570, 29, 1015, 1877, 1895]"
6525,"[618, 1103, 7, 285, 1116]"
6526,"[1705, 1704, 442, 1758, 1513]"
6527,"[1895, 1877, 801, 314, 1121]"
6528,"[1704, 1705, 1753, 1752, 1147]"
6529,"[1705, 1704, 1760, 1761, 1762]"
6530,"[1705, 1704, 344, 1762, 1067]"
6531,"[1113, 1297, 1057, 1001, 1705]"
6532,"[1704, 1705, 1761, 1760, 1762]"
6533,"[1705, 1704, 1066, 1068, 1915]"
6534,"[1762, 1758, 1704, 1705, 1761]"
6535,"[1705, 1113, 1704, 1761, 1760]"
6536,"[1705, 1704, 621, 818, 1758]"
6537,"[1704, 1705, 1761, 1760, 1762]"
6538,"[1704, 1705, 1762, 1758, 1761]"
6539,"[1125, 341, 707, 292, 1068]"
6540,"[1113, 1704, 1762, 1758, 1761]"
6541,"[1705, 1704, 455, 1758, 1760]"
6542,"[818, 1758, 1762, 1015, 1760]"
6543,"[1015, 11, 7, 1297, 1243]"
6544,"[1015, 1001, 1297, 1785, 562]"
6545,"[1758, 1762, 11, 7, 1760]"
6546,"[1704, 1705, 1762, 1758, 1761]"
6547,"[1704, 1705, 1758, 1762, 1761]"
6548,"[1704, 1705, 1762, 1758, 1760]"
6549,"[1704, 1705, 1762, 1758, 1760]"
6550,"[1762, 1758, 1761, 1704, 1705]"
6551,"[1704, 1705, 1924, 1761, 1760]"
6552,"[818, 1705, 1704, 1758, 1762]"
6553,"[1015, 1705, 1704, 11, 862]"
6554,"[1704, 1705, 1762, 1758, 1761]"
6555,"[1705, 1704, 1761, 1760, 1762]"
6556,"[1705, 1704, 1760, 1761, 1762]"
6557,"[1704, 1705, 1760, 1761, 1762]"
6558,"[1705, 1704, 1761, 621, 1760]"
6559,"[1705, 1704, 1297, 1758, 1762]"
6560,"[1704, 1705, 1762, 1758, 1760]"
6561,"[1705, 1704, 1761, 1762, 1758]"
6562,"[1705, 1704, 1758, 1762, 1761]"
6563,"[1704, 1705, 1761, 1762, 1758]"
6564,"[1762, 1758, 1704, 1705, 1274]"
6565,"[1705, 1704, 1758, 1762, 818]"
6566,"[1705, 1704, 1910, 1760, 1761]"
6567,"[1704, 1705, 1762, 1758, 1761]"
6568,"[818, 1015, 1758, 1762, 1705]"
6569,"[1704, 1705, 1762, 1758, 1761]"
6570,"[1705, 1704, 114, 1567, 1513]"
6571,"[1705, 1704, 1762, 1758, 1761]"
6572,"[818, 1758, 1762, 1705, 1704]"
6573,"[1113, 277, 344, 454, 124]"
6574,"[1705, 1704, 1762, 1758, 1760]"
6575,"[818, 1705, 1758, 1762, 1760]"
6576,"[1785, 1570, 1015, 1877, 1705]"
6577,"[1704, 440, 1067, 1705, 289]"
6578,"[1705, 1704, 1762, 1758, 1190]"
6579,"[1705, 1704, 1113, 1762, 1758]"
6580,"[1705, 1704, 468, 111, 1159]"
6581,"[862, 1113, 1705, 1704, 97]"
6582,"[7, 411, 102, 1063, 564]"
6583,"[1704, 1705, 1762, 1758, 1761]"
6584,"[1705, 1704, 1015, 1190, 1785]"
6585,"[1704, 1705, 1758, 1761, 1762]"
6586,"[1705, 1704, 1578, 1762, 818]"
6587,"[1705, 1704, 1578, 1758, 1760]"
6588,"[1760, 583, 836, 1762, 1761]"
6589,"[7, 1758, 1760, 1762, 1113]"
6590,"[7, 1758, 11, 1760, 1762]"
6591,"[1705, 1758, 1704, 1760, 1015]"
6592,"[1015, 1758, 1762, 1760, 1705]"
6593,"[1705, 1704, 1067, 346, 440]"
6594,"[1704, 1705, 1125, 1721, 303]"
6595,"[1704, 1753, 481, 1705, 1776]"
6596,"[1704, 1705, 341, 1915, 692]"
6597,"[1704, 1705, 1066, 1915, 410]"
6598,"[1705, 1704, 1762, 1758, 938]"
6599,"[1148, 283, 1103, 369, 1045]"
6600,"[1704, 1705, 1760, 1761, 1758]"
6601,"[1029, 1202, 410, 1068, 1041]"
6602,"[1704, 1753, 1705, 89, 1915]"
6603,"[1068, 1066, 938, 1761, 1760]"
6604,"[1705, 1704, 1076, 1077, 1148]"
6605,"[1705, 1704, 1041, 1037, 1025]"
6606,"[1705, 1704, 1907, 900, 698]"
6607,"[1040, 1704, 1705, 1037, 1068]"
6608,"[1704, 1705, 1762, 1758, 287]"
6609,"[1704, 1705, 1907, 1758, 1916]"
6610,"[1066, 1704, 1705, 1202, 410]"
6611,"[1705, 1704, 341, 1762, 938]"
6612,"[1704, 1705, 1870, 1824, 1301]"
6613,"[341, 1704, 1705, 1040, 343]"
6614,"[1705, 1704, 341, 1040, 1066]"
6615,"[1705, 1704, 100, 783, 1616]"
6616,"[1704, 1705, 1125, 1758, 341]"
6617,"[1148, 362, 1705, 369, 1125]"
6618,"[1705, 1704, 1762, 341, 1758]"
6619,"[1705, 1704, 1915, 1029, 1032]"
6620,"[1752, 1915, 1029, 1916, 1917]"
6621,"[1071, 1008, 868, 365, 1748]"
6622,"[1705, 1704, 1762, 1758, 1761]"
6623,"[1705, 1704, 1037, 1025, 937]"
6624,"[1071, 1705, 1066, 1704, 868]"
6625,"[1752, 1915, 1029, 1916, 1917]"
6626,"[1705, 1704, 1066, 1037, 1041]"
6627,"[1049, 1037, 1030, 410, 1202]"
6628,"[1705, 1704, 1037, 289, 1041]"
6629,"[1705, 1704, 410, 1202, 1041]"
6630,"[1135, 1125, 1133, 1158, 1155]"
6631,"[1041, 1704, 1068, 928, 1037]"
6632,"[1704, 1705, 341, 1762, 343]"
6633,"[1705, 1704, 1158, 1758, 1762]"
6634,"[1705, 1704, 1762, 1758, 341]"
6635,"[1704, 1705, 1762, 1753, 1758]"
6636,"[1705, 1704, 1570, 1785, 1758]"
6637,"[1704, 1705, 913, 1012, 730]"
6638,"[1190, 441, 1705, 1704, 1015]"
6639,"[1705, 801, 1015, 1704, 32]"
6640,"[1704, 1705, 1161, 1186, 328]"
6641,"[1881, 1169, 1161, 388, 328]"
6642,"[1705, 1704, 1113, 1760, 1157]"
6643,"[1739, 1158, 1738, 780, 1916]"
6644,"[1704, 1705, 441, 829, 1785]"
6645,"[1022, 1677, 1023, 603, 1705]"
6646,"[1704, 1705, 1760, 1064, 341]"
6647,"[1161, 1023, 1022, 32, 618]"
6648,"[1705, 1704, 1026, 165, 175]"
6649,"[1071, 1705, 1704, 1748, 868]"
6650,"[440, 437, 1092, 441, 42]"
6651,"[1704, 1705, 1066, 341, 1774]"
6652,"[1704, 1705, 692, 773, 851]"
6653,"[290, 1064, 1040, 1926, 1925]"
6654,"[1705, 1704, 1758, 1907, 1762]"
6655,"[1704, 1705, 440, 1910, 409]"
6656,"[1837, 1833, 1828, 1815, 1116]"
6657,"[1705, 1704, 1769, 1774, 1907]"
6658,"[1015, 102, 1705, 1704, 1190]"
6659,"[1704, 1705, 374, 1125, 362]"
6660,"[1705, 1704, 454, 1907, 333]"
6661,"[1753, 692, 165, 97, 98]"
6662,"[220, 379, 409, 575, 1705]"
6663,"[1705, 1704, 1067, 1774, 289]"
6664,"[1526, 1527, 1627, 1896, 43]"
6665,"[211, 1029, 979, 918, 1488]"
6666,"[1704, 1705, 1795, 1753, 698]"
6667,"[1705, 1704, 1820, 1819, 1818]"
6668,"[334, 1705, 1704, 1125, 1068]"
6669,"[409, 97, 1071, 98, 353]"
6670,"[1705, 1704, 902, 1659, 1077]"
6671,"[367, 278, 272, 1057, 279]"
6672,"[409, 1705, 11, 1704, 1015]"
6673,"[1705, 773, 1567, 1067, 700]"
6674,"[865, 1747, 314, 863, 801]"
6675,"[98, 163, 937, 159, 60]"
6676,"[1705, 1704, 1067, 1774, 289]"
6677,"[46, 128, 1705, 1704, 102]"
6678,"[1704, 1705, 1761, 1760, 663]"
6679,"[1172, 1190, 1704, 1705, 1015]"
6680,"[1753, 1133, 361, 333, 1128]"
6681,"[1070, 1758, 1746, 1112, 1915]"
6682,"[98, 165, 692, 937, 341]"
6683,"[1705, 1704, 125, 902, 128]"
6684,"[1704, 1705, 1766, 1753, 108]"
6685,"[1704, 1705, 361, 333, 1133]"
6686,"[1015, 7, 575, 564, 563]"
6687,"[1753, 102, 1746, 411, 1015]"
6688,"[1704, 1705, 1760, 1761, 1768]"
6689,"[1733, 1705, 1100, 1015, 344]"
6690,"[1032, 1285, 1158, 362, 79]"
6691,"[1704, 1705, 454, 455, 390]"
6692,"[313, 1115, 341, 1028, 343]"
6693,"[1704, 1049, 1705, 1046, 1030]"
6694,"[1705, 1070, 291, 1704, 97]"
6695,"[7, 1187, 564, 575, 563]"
6696,"[1049, 1672, 728, 1055, 222]"
6697,"[1705, 1704, 1054, 163, 1026]"
6698,"[1704, 1705, 1026, 1029, 1014]"
6699,"[1029, 175, 1026, 410, 1202]"
6700,"[1705, 1704, 1064, 321, 291]"
6701,"[1705, 1704, 125, 128, 1916]"
6702,"[1068, 1705, 165, 773, 1704]"
6703,"[836, 1116, 1264, 575, 562]"
6704,"[1690, 1124, 125, 1126, 1077]"
6705,"[1202, 410, 1916, 1029, 1068]"
6706,"[410, 1202, 1029, 1916, 165]"
6707,"[164, 175, 919, 928, 925]"
6708,"[1042, 1030, 1705, 1704, 1045]"
6709,"[1705, 1704, 1160, 1299, 1901]"
6710,"[1704, 1705, 1761, 1758, 1762]"
6711,"[1705, 1704, 1067, 1068, 1910]"
6712,"[1705, 1704, 1753, 937, 1025]"
6713,"[1070, 1937, 463, 289, 291]"
